prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,善導寺小学校南側正門右側,,33.32537473,130.6031659
福岡県,久留米市,,,県道７４０号・市道Ｇ２９６号合流地点西側　歩道ガードポール南西端,,33.3315924,130.6079118
福岡県,久留米市,,,善導寺コミュニティセンター入口植込み,,33.32497292,130.60724
福岡県,久留米市,,,与田公園西側入口右側フェンス,,33.32075576,130.6054508
福岡県,久留米市,,,耳納市民センター行政棟西側,,33.323793,130.6121469
福岡県,久留米市,,,サノエ公園北側フェンス,,33.32210837,130.6072579
福岡県,久留米市,,,善導寺公園北側入口左側植込み,,33.32053035,130.6022636
福岡県,久留米市,,,古賀土木 資材置場北側ブロック塀,,33.32890606,130.6300573
福岡県,久留米市,,,大橋駐在所跡地（福岡県酪農業協同組合久留米支所前）,,33.339872,130.635657
福岡県,久留米市,,,北口公民館北西側,,33.33360939,130.6326805
福岡県,久留米市,,,指出公民館北側,,33.33746226,130.6396685
福岡県,久留米市,,,大橋小学校東側正門左側フェンス,,33.33815806,130.6357301
福岡県,久留米市,,,蜷川筥崎八幡宮南側入口左側,,33.3490119,130.6337625
福岡県,久留米市,,,百田公園東側入口左側フェンス,,33.33156701,130.6370768
福岡県,久留米市,,,市営高良内団地No.6棟前のり面,,33.28064809,130.5595308
福岡県,久留米市,,,青峰小学校南側入口左側フェンス,,33.28348952,130.5630216
福岡県,久留米市,,,花の谷公園西側のり面,,33.28392933,130.564084
福岡県,久留米市,,,青峰小学校北側正門右側フェンス,,33.28458552,130.5624661
福岡県,久留米市,,,高良内第１公園東側フェンス（青峰郵便局前）,,33.28438481,130.560763
福岡県,久留米市,,,県営住宅高良内団地２９００棟北側のり面,,33.28604095,130.561859
福岡県,久留米市,,,高良内ニュータウン県住２８００棟東側フェンス,,33.28594322,130.559561
福岡県,久留米市,,,津福公園西側,,33.29639946,130.5048587
福岡県,久留米市,,,農協倉庫東側ブロック塀,,33.2951058,130.5046434
福岡県,久留米市,,,農協倉庫南側入口右側ブロック塀,,33.2949619,130.5044878
福岡県,久留米市,,,津福校区コミュニティ−センター北側フェンス,,33.29056728,130.5020196
福岡県,久留米市,,,津福小学校西側正門左側フェンス,,33.29015857,130.5018252
